,c1,c2,c3,c4,c5,t1,t2,t3,t4,t5,t6
YLR189C,0.6666666666666666,0.8135932033983009,1.4107946026986506,0.5077461269365318,0.5907046476761619,0.9950024987506247,0.9070464767616192,1.2583708145927037,0.8320839580209896,1.1094452773613193,1.2498750624687656
YLR190W,1.5827086456771615,2.087456271864068,1.7606196901549225,2.0119940029985006,2.15792103948026,1.9820089955022488,2.442278860569715,2.107446276861569,1.936031984007996,1.9940029985007497,2.017991004497751
YLR191W,2.233383308345827,2.1794102948525738,2.9695152423788107,2.7361319340329837,2.983008495752124,2.9450274862568717,2.557721139430285,2.875062468765617,1.88255872063968,2.5952023988005997,3.421789105447276
YLR192C,3.9320339830084956,4.948525737131434,4.932533733133433,3.3888055972013995,4.650674662668665,3.4952523738130936,5.051974012993504,4.73263368315842,3.2508745627186406,4.293353323338331,4.448275862068965
YLR193C,2.497751124437781,2.342328835582209,2.3243378310844576,3.239880059970015,3.272863568215892,2.5627186406796603,3.735632183908046,3.634682658670665,2.7616191904047978,2.3483258370814593,3.1949025487256373
YLR194C,5.091954022988506,6.088955522238881,6.401299350324837,6.643178410794603,5.628185907046476,6.064467766116942,6.068465767116442,5.169415292353823,4.931034482758621,4.942528735632184,6.184407796101949
YLR195C,3.000999500249875,3.8065967016491755,4.414792603698151,3.177911044477761,4.012993503248376,2.886056971514243,3.1949025487256373,3.8020989505247376,2.5087456271864066,3.418790604697651,4.221389305347326
YLR196W,3.95952023988006,4.6166916541729135,4.670664667666167,3.8480759620189904,3.5142428785607196,1.9845077461269365,3.4902548725637184,4.060969515242379,3.0654672663668165,2.4837581209395303,3.600199900049975
YLR197W,6.4767616191904045,8.064967516241879,8.079960019990004,6.352823588205897,5.784607696151924,5.024987506246877,4.539230384807596,5.927036481759121,3.474762618690655,3.2438780609695153,4.3723138430784605
YLR199C,2.4472763618190903,3.0589705147426285,3.351824087956022,2.4942528735632186,2.1134432783608195,2.968015992003998,2.687656171914043,2.7221389305347325,1.9650174912543728,2.468265867066467,2.767616191904048
YLR200W,2.1369315342328834,2.551224387806097,3.4962518740629687,2.553723138430785,3.322838580709645,3.262368815592204,3.5327336331834083,2.8235882058970514,2.124937531234383,2.1959020489755123,3.0194902548725637
YLR201C,1.2328835582208895,1.537231384307846,1.8865567216391803,1.537231384307846,1.3508245877061469,1.6381809095452273,2.085457271364318,1.983008495752124,1.657671164417791,1.7341329335332334,2.984007996001999
YLR203C,1.9600199900049975,2.8850574712643677,3.155422288855572,2.414792603698151,2.2243878060969515,2.499250374812594,2.5037481259370313,2.6796601699150426,2.086456771614193,1.8380809595202399,2.3353323338330836
YLR204W,3.0749625187406298,3.476261869065467,3.604197901049475,4.127436281859071,4.194902548725637,4.172413793103448,4.627186406796602,4.858070964517741,4.266366816591704,4.203398300849575,4.784107946026986
YLR205C,2.0,1.8640679660169914,2.7861069465267367,2.289855072463768,3.6271864067966018,3.314342828585707,2.6201899050474764,3.5407296351824087,3.1459270364817593,2.583208395802099,3.466766616691654
YLR206W,3.0859570214892553,4.109945027486257,3.654672663668166,3.918040979510245,3.464767616191904,1.8995502248875562,3.469265367316342,3.3873063468265867,2.5932033983008496,3.525737131434283,2.7556221889055474
YLR207W,1.752623688155922,1.6146926536731634,2.2998500749625186,1.5447276361819091,1.9260369815092453,1.4997501249375311,1.9640179910044977,2.3128435782108947,1.9725137431284359,1.4767616191904047,1.7691154422788606
YLR208W,2.9025487256371814,3.9555222388805595,4.3278360819590205,3.446776611694153,3.923538230884558,3.899550224887556,4.625687156421789,4.249375312343828,2.8375812093953026,3.897551224387806,5.924537731134433
YLR209C,2.3533233383308345,2.52623688155922,2.63768115942029,2.271864067966017,1.7736131934032984,2.2883558220889557,2.5177411294352825,2.7061469265367317,1.566216891554223,2.63368315842079,3.7251374312843577
YLR210W,1.4087956021989005,2.1209395302348826,1.421289355322339,1.907046476761619,1.5712143928035982,1.0444777611194402,1.6776611694152923,1.4897551224387806,1.3183408295852075,1.7671164417791105,1.6486756621689156
YLR211C,1.2208895552223888,1.511744127936032,1.6776611694152923,1.535232383808096,1.7796101949025487,2.385807096451774,2.3363318340829586,2.624687656171914,1.9630184907546226,1.7011494252873562,2.347826086956522
YLR212C,1.4262868565717142,1.864567716141929,1.2873563218390804,1.7491254372813594,1.8505747126436782,2.166416791604198,2.0634682658670664,2.1954022988505746,1.9805097451274363,2.3818090954522737,2.8875562218890556
YLR213C,0.8465767116441779,0.9280359820089955,1.0664667666166916,0.6026986506746627,1.1089455272363817,1.0029985007496252,1.6061969015492255,1.3748125937031483,1.0579710144927537,1.0794602698650675,1.9705147426286858
YLR214W,2.530734632683658,2.717641179410295,2.991504247876062,2.5017491254372812,2.5977011494252875,2.451774112943528,2.369315342328836,2.6926536731634183,1.8320839580209896,1.8615692153923038,2.4912543728135934
YLR215C,2.0909545227386306,2.3318340829585207,2.600199900049975,2.188905547226387,2.2978510744627685,2.2723638180909544,2.634182908545727,3.783608195902049,2.728135932033983,2.467766116941529,3.127936031984008
YLR216C,2.3468265867066465,2.9565217391304346,2.0419790104947526,2.1104447776111943,2.47576211894053,2.231384307846077,2.600199900049975,3.051974012993503,3.2753623188405796,2.785607196401799,3.3243378310844576
YLR218C,2.2528735632183907,2.71864067966017,2.344327836081959,2.3363318340829586,2.2223888055972014,2.6016991504247877,2.1294352823588207,3.0399800099950025,2.3823088455772115,2.448775612193903,3.2193903048475763
YLR219W,1.5537231384307846,2.374312843578211,2.1964017991004496,1.6436781609195403,1.6266866566716642,1.4782608695652173,1.8685657171414294,2.2993503248375813,1.4492753623188406,1.4932533733133433,1.9120439780109946
YLR220W,2.0004997501249377,2.3353323338330836,3.007496251874063,2.7751124437781107,2.8075962018990506,2.422288855572214,2.9160419790104948,2.5952023988005997,2.5687156421789106,2.506246876561719,2.890054972513743
YLR221C,3.2713643178410794,3.5092453773113443,2.8405797101449277,3.708645677161419,3.136431784107946,3.6486756621689156,3.2553723138430786,2.6616691654172913,3.262368815592204,2.7051474262868567,3.4627686156921538
YLR222C,3.917541229385307,5.2298850574712645,4.87656171914043,3.787606196901549,3.15592203898051,3.714142928535732,4.895052473763118,4.787106446776612,3.9450274862568717,2.8715642178910543,4.0039980009995
YLR223C,2.1839080459770117,3.315342328835582,2.8280859570214893,2.046976511744128,2.499750124937531,2.5387306346826586,2.84407796101949,3.024487756121939,2.3328335832083957,2.211894052973513,2.8415792103948028
YLR224W,3.182908545727136,2.793103448275862,2.6891554222888554,2.390304847576212,2.018990504747626,1.912543728135932,2.9790104947526235,2.660669665167416,1.8055972013993002,1.409295352323838,2.785607196401799
YLR225C,2.7136431784107944,3.5197401299350326,3.4102948525737133,3.187406296851574,2.842578710644678,1.950024987506247,3.4047976011994003,3.546726636681659,3.3983008495752123,2.7906046976511742,4.32383808095952
YLR226W,2.75912043978011,3.272863568215892,3.44127936031984,3.1339330334832582,3.2703648175912043,2.5082458770614693,3.656671664167916,2.2433783108445775,2.795102448775612,2.4417791104447777,2.4122938530734634
YLR227C,1.6486756621689156,2.294352823588206,2.5162418790604697,1.99800099950025,2.4472763618190903,3.125937031484258,3.793103448275862,2.376311844077961,2.4007996001999,2.451274362818591,3.744127936031984
YLR228C,1.2288855572213893,1.1864067966016991,1.1564217891054474,1.341329335332334,2.181409295352324,1.9710144927536233,2.430784607696152,1.7941029485257372,2.630184907546227,2.1169415292353824,2.396301849075462
YLR229C,4.160419790104948,3.5657171414292854,4.2833583208395805,4.299350324837581,3.7471264367816093,3.4577711144427785,3.348825587206397,3.156921539230385,2.905047476261869,3.110944527736132,3.868065967016492
YLR231C,1.316841579210395,1.64167916041979,1.5062468765617192,1.6601699150424787,2.32183908045977,2.5282358820589703,2.4482758620689653,2.334832583708146,1.593703148425787,2.232383808095952,2.269865067466267
YLR233C,1.1924037981009494,1.3868065967016492,1.2188905547226387,1.4822588705647177,1.2438780609695153,1.2968515742128937,1.8270864567716143,1.744127936031984,1.4087956021989005,1.225887056471764,1.5732133933033483
YLR234W,1.3558220889555221,1.7791104447776112,1.1394302848575713,1.6291854072963519,1.3873063468265867,1.3948025987006496,2.6181909045477263,2.316341829085457,1.950024987506247,1.4032983508245878,2.199400299850075
YLR237W,3.6101949025487254,3.8865567216391805,3.126936531734133,3.6231884057971016,3.2983508245877062,2.5037481259370313,3.656671664167916,3.5122438780609695,2.3788105947026486,2.652673663168416,3.661169415292354
YLR238W,1.1849075462268865,1.3318340829585207,1.9845077461269365,1.673663168415792,1.4707646176911544,1.5632183908045978,1.4107946026986506,1.9855072463768115,1.1094452773613193,1.3618190904547727,1.671664167916042
YLR239C,1.2563718140929536,1.3588205897051475,1.7096451774112944,1.106446776611694,0.9255372313843079,1.3543228385807096,1.3853073463268366,1.3973013493253372,1.2828585707146427,1.2678660669665167,1.3778110944527737
YLR240W,1.5337331334332833,1.9960019990004998,1.765617191404298,1.3378310844577712,1.3878060969515242,1.785607196401799,2.1884057971014492,1.8600699650174912,1.9290354822588707,1.839080459770115,2.2828585707146427
YLR241W,2.0439780109945027,2.343328335832084,3.188905547226387,2.5097451274362816,2.6326836581709148,3.051974012993503,3.212893553223388,2.6666666666666665,2.468265867066467,3.2093953023488258,3.7171414292853573
YLR242C,1.7701149425287357,2.4622688655672165,2.52023988005997,1.9505247376311845,2.0719640179910046,2.377311344327836,2.474762618690655,1.937031484257871,1.9260369815092453,1.6106946526736632,2.183408295852074
YLR243W,2.0984507746126937,2.4337831084457773,3.208895552223888,2.3043478260869565,2.523738130934533,2.4612693653173414,2.8510744627686155,2.451274362818591,2.191904047976012,2.007496251874063,2.397801099450275
YLR244C,4.942028985507246,6.311344327836082,6.0254872563718145,4.95752123938031,3.979510244877561,3.7361319340329837,3.3683158420789607,3.8555722138930535,2.770614692653673,3.2838580709645178,4.019490254872563
YLR245C,7.969515242378811,10.05247376311844,10.32783608195902,13.040979510244878,11.71264367816092,9.696651674162919,11.039480259870064,10.749125437281359,9.160419790104948,9.038980509745127,11.521739130434783
YLR246W,3.5907046476761617,4.613193403298351,4.175912043978011,5.301349325337331,4.4457771114442775,4.3168415792103945,3.996501749125437,4.811094452773613,3.9675162418790606,3.045977011494253,4.9100449775112445
YLR247C,2.474762618690655,2.5602198900549724,3.135432283858071,2.9685157421289357,2.56071964017991,2.4557721139430284,2.3438280859570213,2.789105447276362,2.451774112943528,2.0109945027486256,3.570214892553723
YLR248W,2.8830584707646176,4.390804597701149,5.19640179910045,3.947526236881559,3.6541729135432286,3.212393803098451,4.071964017991005,3.4102948525737133,3.7756121939030485,3.3683158420789607,4.392303848075962
YLR249W,53.92353823088456,63.46976511744128,68.16891554222889,61.23588205897052,50.71264367816092,27.67466266866567,32.3328335832084,31.50624687656172,21.047976011994002,27.160919540229884,30.089955022488756
YLR250W,3.3758120939530234,3.9885057471264367,3.6561719140429787,5.63368315842079,4.012993503248376,6.380809595202399,5.7976011994003,4.913043478260869,5.687656171914043,4.15792103948026,4.944527736131934
YLR251W,2.5652173913043477,3.152423788105947,3.1539230384807597,2.350824587706147,3.0039980009995,4.596201899050475,4.441779110444777,4.3698150924537735,3.63568215892054,3.289855072463768,4.171914042978511
YLR253W,2.051474262868566,2.3088455772113945,1.687656171914043,2.2318840579710146,1.8910544727636183,2.07696151924038,2.605697151424288,2.488255872063968,1.8160919540229885,2.4332833583208395,2.792103948025987
YLR254C,1.9895052473763117,2.3193403298350823,2.689655172413793,2.2693653173413293,2.1389305347326335,1.6366816591704147,2.9565217391304346,2.5167416291854074,1.6126936531734133,1.7491254372813594,2.47376311844078
YLR256W,2.763618190904548,4.05247376311844,3.397801099450275,3.2743628185907045,2.9695152423788107,2.464767616191904,3.0964517741129436,2.974512743628186,2.3373313343328337,2.371814092953523,3.207896051974013
YLR257W,8.559220389805098,8.887556221889055,10.091454272863569,9.03648175912044,10.965017491254374,8.928035982008996,10.166416791604197,10.638680659670165,10.488755622188906,10.49175412293853,11.4047976011994
YLR258W,2.662168915542229,2.443778110944528,2.8285857071464267,2.9325337331334334,1.908545727136432,2.6561719140429787,3.109945027486257,3.191904047976012,2.974512743628186,2.752623688155922,3.847576211894053
YLR259C,4.039480259870065,4.861569215392304,4.3523238380809595,6.103448275862069,4.573213393303348,5.742628685657172,6.253373313343328,6.904047976011994,6.894052973513244,6.653173413293353,7.665167416291854
YLR260W,1.4427786106946527,1.7311344327836082,1.3648175912043978,1.4747626186906546,1.7831084457771114,1.4462768615692154,2.0109945027486256,1.9450274862568715,1.5982008995502248,1.2943528235882058,1.8575712143928036
YLR262C,2.0104947526236883,2.7461269365317342,3.0664667666166916,2.4112943528235884,2.237381309345327,2.3293353323338333,2.598200899550225,3.15992003998001,2.361319340329835,2.390304847576212,2.729135432283858
YLR262C-A,5.130434782608695,5.565217391304348,5.079960019990005,6.171414292853573,8.03248375812094,6.348825587206397,7.008995502248876,7.04247876061969,5.669665167416292,7.012993503248376,7.126436781609195
YLR263W,1.8115942028985508,1.6436781609195403,1.9655172413793103,1.68215892053973,1.7146426786606697,1.6026986506746628,1.6776611694152923,2.6766616691654175,1.4002998500749626,1.3778110944527737,1.95952023988006
YLR264W,13.24287856071964,17.44577711144428,17.190904547726138,16.7936031984008,16.387806096951525,6.24287856071964,9.472263868065967,9.706146926536732,6.887056471764118,7.080459770114943,9.120439780109946
YLR265C,3.2528735632183907,3.6476761619190405,3.1739130434782608,3.9390304847576214,3.2818590704647677,3.256871564217891,3.7681159420289854,3.6326836581709148,3.137431284357821,3.2628685657171412,4.2343828085957025
YLR266C,2.00199900049975,2.533233383308346,2.131934032983508,2.2998500749625186,2.6206896551724137,1.5802098950524737,1.7881059470264868,2.52023988005997,2.351824087956022,2.309345327336332,2.3818090954522737
YLR268W,1.8075962018990506,2.4037981009495253,2.4612693653173414,2.0379810094952524,2.0059970014992503,2.451774112943528,2.629685157421289,2.4622688655672165,2.187406296851574,2.3568215892053974,3.1774112943528237
YLR270W,2.0464767616191906,2.1539230384807597,2.0929535232383807,2.416791604197901,2.229385307346327,2.122438780609695,2.510744627686157,3.105947026486757,2.5817091454272862,2.1449275362318843,2.875062468765617
YLR271W,1.091454272863568,1.8525737131434283,1.79960019990005,1.5722138930534733,1.802598700649675,1.9940029985007497,1.7756121939030485,2.2213893053473264,1.8340829585207397,1.6651674162918542,2.112943528235882
YLR272C,1.2853573213393303,1.2123938030984507,1.326336831584208,1.2683658170914542,1.9225387306346826,1.1274362818590704,1.6686656671664168,1.7386306846576711,0.9685157421289355,1.2568715642178911,1.2428785607196402
YLR273C,0.591704147926037,0.9850074962518741,0.7141429285357321,0.672663668165917,0.9810094952523738,1.1509245377311343,1.0769615192403799,1.0599700149925038,0.8125937031484258,0.9295352323838081,1.4592703648175913
